id,price,neighbourhood,accommodates,bathrooms,bedrooms,beds,review_scores_rating,number_of_reviews,listing_url
35360982,25,Carabanchel,2,3,1,1,,0,https://www.airbnb.com/rooms/35360982
35790597,25,Carabanchel,1,1,1,1,,0,https://www.airbnb.com/rooms/35790597
36123401,25,Carabanchel,4,1,1,1,,0,https://www.airbnb.com/rooms/36123401
36666916,25,Carabanchel,2,1.5,1,1,98,9,https://www.airbnb.com/rooms/36666916
36680951,25,Carabanchel,2,1.5,1,1,100,2,https://www.airbnb.com/rooms/36680951
37010845,25,Carabanchel,2,1,0,1,100,2,https://www.airbnb.com/rooms/37010845
37125831,25,Carabanchel,1,1,1,1,,0,https://www.airbnb.com/rooms/37125831
38225622,25,Carabanchel,3,1,1,1,100,1,https://www.airbnb.com/rooms/38225622
38577809,25,Carabanchel,1,1,1,1,,0,https://www.airbnb.com/rooms/38577809
38695941,25,Carabanchel,1,1,1,1,,0,https://www.airbnb.com/rooms/38695941
595055,24,Carabanchel,1,2,1,1,95,19,https://www.airbnb.com/rooms/595055
10981660,24,Carabanchel,1,1,1,1,97,54,https://www.airbnb.com/rooms/10981660
19236881,24,Carabanchel,2,1,1,1,100,9,https://www.airbnb.com/rooms/19236881
33389450,24,Carabanchel,1,1,1,1,,0,https://www.airbnb.com/rooms/33389450
36509001,24,Carabanchel,2,1.5,1,2,100,3,https://www.airbnb.com/rooms/36509001
36589705,24,Carabanchel,2,1.5,1,2,100,3,https://www.airbnb.com/rooms/36589705
2129245,23,Carabanchel,1,1,1,1,99,27,https://www.airbnb.com/rooms/2129245
17743685,23,Carabanchel,2,1.5,1,1,89,79,https://www.airbnb.com/rooms/17743685
25079758,23,Carabanchel,2,1,1,1,97,23,https://www.airbnb.com/rooms/25079758
35250892,23,Carabanchel,2,1,1,2,89,9,https://www.airbnb.com/rooms/35250892
37253602,23,Carabanchel,2,1,1,1,,0,https://www.airbnb.com/rooms/37253602
6254495,22,Carabanchel,2,1,1,1,99,58,https://www.airbnb.com/rooms/6254495
8109345,22,Carabanchel,2,1,1,1,96,13,https://www.airbnb.com/rooms/8109345
11558221,22,Carabanchel,1,1,1,1,98,48,https://www.airbnb.com/rooms/11558221
13126357,22,Carabanchel,1,1.5,1,0,99,18,https://www.airbnb.com/rooms/13126357
14967439,22,Carabanchel,1,2,1,1,,0,https://www.airbnb.com/rooms/14967439
16876906,22,Carabanchel,1,1,1,1,93,77,https://www.airbnb.com/rooms/16876906
19529778,22,Carabanchel,1,1.5,1,2,91,50,https://www.airbnb.com/rooms/19529778
22237351,22,Carabanchel,1,1,1,1,93,35,https://www.airbnb.com/rooms/22237351
27850596,22,Carabanchel,1,1.5,1,2,96,5,https://www.airbnb.com/rooms/27850596
31825156,22,Carabanchel,2,1.5,1,1,60,3,https://www.airbnb.com/rooms/31825156
32338099,22,Carabanchel,1,1.5,1,1,80,4,https://www.airbnb.com/rooms/32338099
33244589,22,Carabanchel,1,1,1,1,98,11,https://www.airbnb.com/rooms/33244589
33487972,22,Carabanchel,2,1,1,1,,2,https://www.airbnb.com/rooms/33487972
33575979,22,Carabanchel,1,1.5,1,1,96,17,https://www.airbnb.com/rooms/33575979
33875704,22,Carabanchel,2,1,0,2,95,15,https://www.airbnb.com/rooms/33875704
35144571,22,Carabanchel,1,1.5,1,1,100,1,https://www.airbnb.com/rooms/35144571
36930973,22,Carabanchel,2,1.5,1,1,100,4,https://www.airbnb.com/rooms/36930973
37126328,22,Carabanchel,1,1,1,1,,0,https://www.airbnb.com/rooms/37126328
1186878,21,Carabanchel,2,1,1,1,94,140,https://www.airbnb.com/rooms/1186878
2013712,21,Carabanchel,1,1,1,1,99,164,https://www.airbnb.com/rooms/2013712
10799398,21,Carabanchel,2,1.5,1,1,95,39,https://www.airbnb.com/rooms/10799398
12583366,21,Carabanchel,2,1,1,2,94,278,https://www.airbnb.com/rooms/12583366
18193349,21,Carabanchel,2,1,1,1,,0,https://www.airbnb.com/rooms/18193349
25109959,21,Carabanchel,2,1,1,1,98,12,https://www.airbnb.com/rooms/25109959
29936250,21,Carabanchel,2,1,1,1,97,7,https://www.airbnb.com/rooms/29936250
32179019,21,Carabanchel,2,1,1,1,96,20,https://www.airbnb.com/rooms/32179019
34683362,21,Carabanchel,4,1,1,2,95,21,https://www.airbnb.com/rooms/34683362
35122588,21,Carabanchel,2,1,1,1,100,1,https://www.airbnb.com/rooms/35122588
36621597,21,Carabanchel,3,2,1,1,90,3,https://www.airbnb.com/rooms/36621597
36669268,21,Carabanchel,1,1,1,1,,0,https://www.airbnb.com/rooms/36669268
37249233,21,Carabanchel,1,1,1,1,,0,https://www.airbnb.com/rooms/37249233
38452548,21,Carabanchel,1,1,1,1,,1,https://www.airbnb.com/rooms/38452548
683969,20,Carabanchel,2,1,2,1,,1,https://www.airbnb.com/rooms/683969
809554,20,Carabanchel,2,1,1,2,80,162,https://www.airbnb.com/rooms/809554
3686364,20,Carabanchel,2,1,1,1,91,218,https://www.airbnb.com/rooms/3686364
3827423,20,Carabanchel,1,1.5,1,1,97,23,https://www.airbnb.com/rooms/3827423
5589621,20,Carabanchel,1,1,1,0,98,24,https://www.airbnb.com/rooms/5589621
6497849,20,Carabanchel,1,1,1,1,100,4,https://www.airbnb.com/rooms/6497849
6558785,20,Carabanchel,1,1,1,1,93,15,https://www.airbnb.com/rooms/6558785
9254444,20,Carabanchel,2,1,1,1,86,28,https://www.airbnb.com/rooms/9254444
9763866,20,Carabanchel,2,1.5,1,2,88,116,https://www.airbnb.com/rooms/9763866
9902616,20,Carabanchel,2,1,1,1,80,1,https://www.airbnb.com/rooms/9902616
10120568,20,Carabanchel,1,1,1,1,,0,https://www.airbnb.com/rooms/10120568
10541138,20,Carabanchel,2,1.5,1,1,91,31,https://www.airbnb.com/rooms/10541138
10764720,20,Carabanchel,1,1,1,1,89,22,https://www.airbnb.com/rooms/10764720
11003874,20,Carabanchel,1,1,1,1,92,18,https://www.airbnb.com/rooms/11003874
12439750,20,Carabanchel,2,1,1,1,93,121,https://www.airbnb.com/rooms/12439750
13257283,20,Carabanchel,2,1,1,1,92,134,https://www.airbnb.com/rooms/13257283
15495227,20,Carabanchel,2,1,1,1,80,4,https://www.airbnb.com/rooms/15495227
15892968,20,Carabanchel,2,1.5,1,2,93,19,https://www.airbnb.com/rooms/15892968
16869068,20,Carabanchel,3,1,1,2,96,146,https://www.airbnb.com/rooms/16869068
17607077,20,Carabanchel,2,1,2,2,,0,https://www.airbnb.com/rooms/17607077
18360079,20,Carabanchel,3,1,1,1,90,28,https://www.airbnb.com/rooms/18360079
18579239,20,Carabanchel,2,1,1,2,95,77,https://www.airbnb.com/rooms/18579239
19708289,20,Carabanchel,1,1,1,1,92,39,https://www.airbnb.com/rooms/19708289
20759866,20,Carabanchel,1,1,1,1,,0,https://www.airbnb.com/rooms/20759866
21723324,20,Carabanchel,2,1.5,1,1,82,10,https://www.airbnb.com/rooms/21723324
21844127,20,Carabanchel,2,1,1,1,98,82,https://www.airbnb.com/rooms/21844127
22598824,20,Carabanchel,2,1,1,0,98,59,https://www.airbnb.com/rooms/22598824
24395903,20,Carabanchel,1,1,0,1,89,9,https://www.airbnb.com/rooms/24395903
24642016,20,Carabanchel,1,1,1,1,98,19,https://www.airbnb.com/rooms/24642016
24740380,20,Carabanchel,1,1,1,1,93,3,https://www.airbnb.com/rooms/24740380
26096012,20,Carabanchel,1,1,1,1,86,19,https://www.airbnb.com/rooms/26096012
26096982,20,Carabanchel,1,1,1,1,90,6,https://www.airbnb.com/rooms/26096982
26184634,20,Carabanchel,4,1,2,3,99,15,https://www.airbnb.com/rooms/26184634
26910863,20,Carabanchel,1,1.5,1,1,99,24,https://www.airbnb.com/rooms/26910863
29295083,20,Carabanchel,1,1,1,1,,0,https://www.airbnb.com/rooms/29295083
29710130,20,Carabanchel,2,1,1,1,72,5,https://www.airbnb.com/rooms/29710130
30426870,20,Carabanchel,2,1,1,1,97,21,https://www.airbnb.com/rooms/30426870
31084605,20,Carabanchel,2,1.5,1,2,100,13,https://www.airbnb.com/rooms/31084605
32097909,20,Carabanchel,1,1,1,0,96,9,https://www.airbnb.com/rooms/32097909
32850693,20,Carabanchel,2,1,1,1,100,1,https://www.airbnb.com/rooms/32850693
33441242,20,Carabanchel,1,1,1,1,100,2,https://www.airbnb.com/rooms/33441242
33877142,20,Carabanchel,1,1,1,1,100,1,https://www.airbnb.com/rooms/33877142
34853979,20,Carabanchel,1,1,1,4,100,2,https://www.airbnb.com/rooms/34853979
36768788,20,Carabanchel,2,1.5,1,1,100,2,https://www.airbnb.com/rooms/36768788
36866013,20,Carabanchel,2,1,2,2,,0,https://www.airbnb.com/rooms/36866013
5748366,19,Carabanchel,1,1,1,1,100,1,https://www.airbnb.com/rooms/5748366
7031649,19,Carabanchel,1,1.5,1,1,97,77,https://www.airbnb.com/rooms/7031649
18359346,19,Carabanchel,2,1,1,1,84,20,https://www.airbnb.com/rooms/18359346
18359971,19,Carabanchel,2,1,1,1,96,5,https://www.airbnb.com/rooms/18359971
22093916,19,Carabanchel,1,1,1,1,86,23,https://www.airbnb.com/rooms/22093916
26096154,19,Carabanchel,1,1,1,1,99,16,https://www.airbnb.com/rooms/26096154
35459130,19,Carabanchel,2,1,2,2,,0,https://www.airbnb.com/rooms/35459130
37361926,19,Carabanchel,1,1,1,1,,0,https://www.airbnb.com/rooms/37361926
37905966,19,Carabanchel,3,1,1,1,100,2,https://www.airbnb.com/rooms/37905966
38518053,19,Carabanchel,1,1,1,1,80,1,https://www.airbnb.com/rooms/38518053
16203444,18,Carabanchel,1,1,1,1,96,72,https://www.airbnb.com/rooms/16203444
16204437,18,Carabanchel,1,1,1,1,90,49,https://www.airbnb.com/rooms/16204437
17246248,18,Carabanchel,1,1,1,2,96,7,https://www.airbnb.com/rooms/17246248
18071804,18,Carabanchel,2,1,2,2,100,10,https://www.airbnb.com/rooms/18071804
18212644,18,Carabanchel,1,1.5,1,1,97,99,https://www.airbnb.com/rooms/18212644
21600904,18,Carabanchel,1,1,1,1,,0,https://www.airbnb.com/rooms/21600904
24826150,18,Carabanchel,1,1,1,1,88,32,https://www.airbnb.com/rooms/24826150
26181212,18,Carabanchel,1,1.5,1,1,100,4,https://www.airbnb.com/rooms/26181212
27818871,18,Carabanchel,1,1,1,1,100,18,https://www.airbnb.com/rooms/27818871
31479857,18,Carabanchel,1,1,1,1,100,5,https://www.airbnb.com/rooms/31479857
31916600,18,Carabanchel,1,1,1,1,40,1,https://www.airbnb.com/rooms/31916600
32096721,18,Carabanchel,1,1,1,1,87,14,https://www.airbnb.com/rooms/32096721
34220025,18,Carabanchel,1,1,1,1,90,8,https://www.airbnb.com/rooms/34220025
34337996,18,Carabanchel,1,1,3,1,100,1,https://www.airbnb.com/rooms/34337996
35795828,18,Carabanchel,2,1,1,1,,0,https://www.airbnb.com/rooms/35795828
37708097,18,Carabanchel,2,1,1,1,90,2,https://www.airbnb.com/rooms/37708097
11605661,17,Carabanchel,1,1,1,0,99,83,https://www.airbnb.com/rooms/11605661
14310370,17,Carabanchel,2,1,1,1,99,35,https://www.airbnb.com/rooms/14310370
16287504,17,Carabanchel,2,1,1,2,93,51,https://www.airbnb.com/rooms/16287504
18110697,17,Carabanchel,2,1,1,2,91,156,https://www.airbnb.com/rooms/18110697
21066042,17,Carabanchel,1,1.5,1,1,93,4,https://www.airbnb.com/rooms/21066042
24771340,17,Carabanchel,2,1,1,1,100,5,https://www.airbnb.com/rooms/24771340
26987062,17,Carabanchel,2,1,1,1,,0,https://www.airbnb.com/rooms/26987062
32804118,17,Carabanchel,1,1,2,2,84,5,https://www.airbnb.com/rooms/32804118
33490870,17,Carabanchel,1,1,1,1,90,14,https://www.airbnb.com/rooms/33490870
37112799,17,Carabanchel,2,3,1,2,60,2,https://www.airbnb.com/rooms/37112799
7050987,16,Carabanchel,1,1,1,1,93,37,https://www.airbnb.com/rooms/7050987
8231834,16,Carabanchel,1,1.5,1,1,97,6,https://www.airbnb.com/rooms/8231834
13677539,16,Carabanchel,2,1,1,1,91,15,https://www.airbnb.com/rooms/13677539
29958884,16,Carabanchel,3,2,1,3,80,4,https://www.airbnb.com/rooms/29958884
31482685,16,Carabanchel,1,1.5,1,1,80,2,https://www.airbnb.com/rooms/31482685
32744562,16,Carabanchel,3,2,1,3,90,6,https://www.airbnb.com/rooms/32744562
32744981,16,Carabanchel,3,2,1,3,86,7,https://www.airbnb.com/rooms/32744981
35672005,16,Carabanchel,4,2,4,4,,0,https://www.airbnb.com/rooms/35672005
36129853,16,Carabanchel,2,1,1,1,96,10,https://www.airbnb.com/rooms/36129853
37285661,16,Carabanchel,2,1,1,1,,0,https://www.airbnb.com/rooms/37285661
13726740,15,Carabanchel,1,1,1,1,100,1,https://www.airbnb.com/rooms/13726740
14961050,15,Carabanchel,1,1,1,1,97,69,https://www.airbnb.com/rooms/14961050
15537678,15,Carabanchel,1,1.5,1,1,97,30,https://www.airbnb.com/rooms/15537678
24773547,15,Carabanchel,2,1,1,1,96,11,https://www.airbnb.com/rooms/24773547
25470695,15,Carabanchel,1,1.5,1,1,92,6,https://www.airbnb.com/rooms/25470695
32159120,15,Carabanchel,1,1,0,1,90,2,https://www.airbnb.com/rooms/32159120
34663835,15,Carabanchel,1,1,1,1,96,11,https://www.airbnb.com/rooms/34663835
35358000,15,Carabanchel,1,2,4,1,100,2,https://www.airbnb.com/rooms/35358000
35901822,15,Carabanchel,2,1.5,1,1,91,15,https://www.airbnb.com/rooms/35901822
36466477,15,Carabanchel,2,1,1,1,,0,https://www.airbnb.com/rooms/36466477
36467352,15,Carabanchel,2,1,1,1,,0,https://www.airbnb.com/rooms/36467352
36652781,15,Carabanchel,1,1,1,1,,0,https://www.airbnb.com/rooms/36652781
36756339,15,Carabanchel,2,2,1,2,,0,https://www.airbnb.com/rooms/36756339
37056987,15,Carabanchel,2,2,1,3,20,1,https://www.airbnb.com/rooms/37056987
4927700,14,Carabanchel,1,1,1,1,95,71,https://www.airbnb.com/rooms/4927700
6243382,14,Carabanchel,1,1,1,1,97,62,https://www.airbnb.com/rooms/6243382
27695272,14,Carabanchel,1,1,1,1,100,3,https://www.airbnb.com/rooms/27695272
28803887,14,Carabanchel,2,1,1,2,94,57,https://www.airbnb.com/rooms/28803887
32765135,14,Carabanchel,1,1,1,1,100,4,https://www.airbnb.com/rooms/32765135
36652214,14,Carabanchel,4,2,1,1,100,2,https://www.airbnb.com/rooms/36652214
37148541,14,Carabanchel,2,1.5,1,1,100,3,https://www.airbnb.com/rooms/37148541
3446903,13,Carabanchel,1,1,1,1,93,8,https://www.airbnb.com/rooms/3446903
10680552,13,Carabanchel,1,1,1,1,82,26,https://www.airbnb.com/rooms/10680552
18048041,13,Carabanchel,1,1,1,1,100,4,https://www.airbnb.com/rooms/18048041
20220359,13,Carabanchel,1,1,1,1,,0,https://www.airbnb.com/rooms/20220359
29946645,13,Carabanchel,1,1,1,1,,1,https://www.airbnb.com/rooms/29946645
35423353,13,Carabanchel,1,2,4,1,100,2,https://www.airbnb.com/rooms/35423353
8776371,12,Carabanchel,1,1,1,1,90,2,https://www.airbnb.com/rooms/8776371
35424837,12,Carabanchel,1,2,4,1,100,2,https://www.airbnb.com/rooms/35424837
16670729,11,Carabanchel,1,1,1,1,89,33,https://www.airbnb.com/rooms/16670729
35423821,11,Carabanchel,1,2,4,1,80,2,https://www.airbnb.com/rooms/35423821
13772954,10,Carabanchel,1,1,1,1,,1,https://www.airbnb.com/rooms/13772954
20682061,10,Carabanchel,3,1,3,1,,0,https://www.airbnb.com/rooms/20682061
21877008,10,Carabanchel,1,1,1,1,100,1,https://www.airbnb.com/rooms/21877008
23681739,10,Carabanchel,1,1,1,1,,0,https://www.airbnb.com/rooms/23681739
27876974,10,Carabanchel,1,1.5,1,1,94,95,https://www.airbnb.com/rooms/27876974
13989162,9,Carabanchel,1,1,1,1,100,3,https://www.airbnb.com/rooms/13989162
1242828,1000,Centro,3,1,1,2,87,15,https://www.airbnb.com/rooms/1242828
1496523,1000,Centro,4,1,1,2,96,7,https://www.airbnb.com/rooms/1496523
5420660,1000,Centro,3,1,2,0,,0,https://www.airbnb.com/rooms/5420660
9473403,1000,Centro,3,1,0,1,98,78,https://www.airbnb.com/rooms/9473403
12086094,1000,Centro,3,1,1,1,98,48,https://www.airbnb.com/rooms/12086094
19239133,1000,Centro,3,1,1,3,97,7,https://www.airbnb.com/rooms/19239133
19938364,1000,Centro,6,2,3,5,97,47,https://www.airbnb.com/rooms/19938364
19980478,1000,Centro,4,1,1,1,,0,https://www.airbnb.com/rooms/19980478
20577575,1000,Centro,5,2,3,4,99,18,https://www.airbnb.com/rooms/20577575
22806851,1000,Centro,6,3,2,3,98,36,https://www.airbnb.com/rooms/22806851
22808318,1000,Centro,2,1,1,1,93,6,https://www.airbnb.com/rooms/22808318
22820358,1000,Centro,8,3,4,6,98,61,https://www.airbnb.com/rooms/22820358
24319558,1000,Centro,8,1,3,4,,0,https://www.airbnb.com/rooms/24319558
26218443,1000,Centro,4,1,1,1,,0,https://www.airbnb.com/rooms/26218443
27009475,1000,Centro,2,1,1,,100,2,https://www.airbnb.com/rooms/27009475
27009478,1000,Centro,2,1,1,,,0,https://www.airbnb.com/rooms/27009478
27009481,1000,Centro,4,1,1,,,0,https://www.airbnb.com/rooms/27009481
27009485,1000,Centro,3,1,1,,,0,https://www.airbnb.com/rooms/27009485
27009487,1000,Centro,1,1,1,2,80,1,https://www.airbnb.com/rooms/27009487
27243164,1000,Centro,5,2,3,4,80,2,https://www.airbnb.com/rooms/27243164
28335478,1000,Centro,4,2.5,2,2,,0,https://www.airbnb.com/rooms/28335478
30454344,1000,Centro,2,1,0,1,,0,https://www.airbnb.com/rooms/30454344
33214740,1000,Centro,2,3,1,2,,0,https://www.airbnb.com/rooms/33214740
34525371,1000,Centro,2,1,1,1,,0,https://www.airbnb.com/rooms/34525371
34637489,1000,Centro,3,2,2,1,,0,https://www.airbnb.com/rooms/34637489
34745147,1000,Centro,2,2,1,1,,0,https://www.airbnb.com/rooms/34745147
34993297,1000,Centro,4,2,2,2,,0,https://www.airbnb.com/rooms/34993297
35222037,1000,Centro,6,2,2,3,,0,https://www.airbnb.com/rooms/35222037
35449083,1000,Centro,2,1,1,1,,0,https://www.airbnb.com/rooms/35449083
35452503,1000,Centro,4,2,2,3,100,1,https://www.airbnb.com/rooms/35452503
35453804,1000,Centro,6,2,3,5,,0,https://www.airbnb.com/rooms/35453804
36137482,1000,Centro,2,1,1,,,0,https://www.airbnb.com/rooms/36137482
36137486,1000,Centro,1,1,1,1,100,1,https://www.airbnb.com/rooms/36137486
36137493,1000,Centro,1,1,1,,,0,https://www.airbnb.com/rooms/36137493
36137496,1000,Centro,1,1,1,,,0,https://www.airbnb.com/rooms/36137496
36137503,1000,Centro,1,1,1,,,0,https://www.airbnb.com/rooms/36137503
36137508,1000,Centro,1,1,1,,,0,https://www.airbnb.com/rooms/36137508
36137512,1000,Centro,1,1,1,,,0,https://www.airbnb.com/rooms/36137512
36137515,1000,Centro,1,1,1,1,100,2,https://www.airbnb.com/rooms/36137515
36137519,1000,Centro,1,1,1,,,0,https://www.airbnb.com/rooms/36137519
36137524,1000,Centro,1,1,1,1,,0,https://www.airbnb.com/rooms/36137524
36137529,1000,Centro,1,1,1,,,0,https://www.airbnb.com/rooms/36137529
36137535,1000,Centro,1,1,1,2,,0,https://www.airbnb.com/rooms/36137535
36560593,1000,Centro,2,1,1,1,,0,https://www.airbnb.com/rooms/36560593
37307999,1000,Centro,2,1,1,1,,0,https://www.airbnb.com/rooms/37307999
37308003,1000,Centro,2,1,1,1,,0,https://www.airbnb.com/rooms/37308003
37308010,1000,Centro,2,1,1,1,,0,https://www.airbnb.com/rooms/37308010
37931443,1000,Centro,2,1,1,1,,0,https://www.airbnb.com/rooms/37931443
37931664,1000,Centro,2,1,1,1,,0,https://www.airbnb.com/rooms/37931664
37931719,1000,Centro,2,1,1,1,,0,https://www.airbnb.com/rooms/37931719
37931790,1000,Centro,2,1,1,1,,0,https://www.airbnb.com/rooms/37931790
22764883,999,Centro,6,1,2,2,91,49,https://www.airbnb.com/rooms/22764883
24986335,999,Centro,6,1,0,3,92,21,https://www.airbnb.com/rooms/24986335
27222028,999,Centro,1,1,1,1,91,54,https://www.airbnb.com/rooms/27222028
27417862,999,Centro,2,1,1,2,,0,https://www.airbnb.com/rooms/27417862
27418998,999,Centro,4,1,1,4,,0,https://www.airbnb.com/rooms/27418998
28242849,999,Centro,2,1,1,1,100,6,https://www.airbnb.com/rooms/28242849
28243068,999,Centro,1,1,1,1,,0,https://www.airbnb.com/rooms/28243068
28243305,999,Centro,2,1,1,1,,0,https://www.airbnb.com/rooms/28243305
28243544,999,Centro,1,1,1,1,100,1,https://www.airbnb.com/rooms/28243544
28243613,999,Centro,2,1,1,1,,0,https://www.airbnb.com/rooms/28243613
28243710,999,Centro,2,1,1,1,,0,https://www.airbnb.com/rooms/28243710
28243786,999,Centro,1,1,1,1,,0,https://www.airbnb.com/rooms/28243786
28243895,999,Centro,1,1,1,1,,0,https://www.airbnb.com/rooms/28243895
28243956,999,Centro,2,1,1,1,,0,https://www.airbnb.com/rooms/28243956
28244081,999,Centro,2,1,1,1,,0,https://www.airbnb.com/rooms/28244081
28244214,999,Centro,1,1,1,1,,0,https://www.airbnb.com/rooms/28244214
28244292,999,Centro,1,1,1,1,,0,https://www.airbnb.com/rooms/28244292
28244399,999,Centro,2,1,1,1,,0,https://www.airbnb.com/rooms/28244399
28244501,999,Centro,2,1,1,1,,0,https://www.airbnb.com/rooms/28244501
28244565,999,Centro,1,1,1,1,,0,https://www.airbnb.com/rooms/28244565
28244627,999,Centro,1,1,1,1,,0,https://www.airbnb.com/rooms/28244627
28537461,999,Centro,6,1,0,3,87,26,https://www.airbnb.com/rooms/28537461
29533376,999,Centro,2,1,0,1,100,1,https://www.airbnb.com/rooms/29533376
29536072,999,Centro,2,1,0,1,96,5,https://www.airbnb.com/rooms/29536072
29552407,999,Centro,2,1,0,1,,0,https://www.airbnb.com/rooms/29552407
29558661,999,Centro,2,1,0,1,100,1,https://www.airbnb.com/rooms/29558661
29559642,999,Centro,2,1,0,1,90,2,https://www.airbnb.com/rooms/29559642
29559860,999,Centro,2,1,0,1,,0,https://www.airbnb.com/rooms/29559860
29874518,999,Centro,5,2,3,3,73,9,https://www.airbnb.com/rooms/29874518
29875103,999,Centro,4,1,1,3,70,2,https://www.airbnb.com/rooms/29875103
31110520,999,Centro,2,1,1,1,,0,https://www.airbnb.com/rooms/31110520
32526081,999,Centro,2,1,1,1,,0,https://www.airbnb.com/rooms/32526081
32526101,999,Centro,2,1,1,1,100,2,https://www.airbnb.com/rooms/32526101
32732817,999,Centro,4,1,1,1,92,13,https://www.airbnb.com/rooms/32732817
32733065,999,Centro,4,1,1,1,80,7,https://www.airbnb.com/rooms/32733065
33086534,999,Centro,4,1,1,1,97,27,https://www.airbnb.com/rooms/33086534
33445665,999,Centro,2,1,0,1,73,6,https://www.airbnb.com/rooms/33445665
33798306,999,Centro,4,1,2,2,78,25,https://www.airbnb.com/rooms/33798306
35193433,999,Centro,1,1,1,1,20,1,https://www.airbnb.com/rooms/35193433
35638934,999,Centro,2,1,0,1,85,4,https://www.airbnb.com/rooms/35638934
35639310,999,Centro,2,1,0,1,100,2,https://www.airbnb.com/rooms/35639310
35672014,999,Centro,3,1,1,2,100,2,https://www.airbnb.com/rooms/35672014
35672441,999,Centro,3,1,1,1,,0,https://www.airbnb.com/rooms/35672441
35672816,999,Centro,3,1,1,1,100,2,https://www.airbnb.com/rooms/35672816
35673292,999,Centro,4,1,1,1,100,1,https://www.airbnb.com/rooms/35673292
35674083,999,Centro,4,1,1,3,,0,https://www.airbnb.com/rooms/35674083
35674341,999,Centro,4,1,1,1,80,5,https://www.airbnb.com/rooms/35674341
35674520,999,Centro,4,1,1,3,,1,https://www.airbnb.com/rooms/35674520
37478445,999,Centro,4,1,2,2,100,1,https://www.airbnb.com/rooms/37478445
